0.0,-0.627557,0.061250,0.630539
15.0,-0.616626,-0.103519,0.625255
30.0,-0.565675,-0.261675,0.623267
45.0,-0.479216,-0.404335,0.627004
60.0,-0.366156,-0.507269,0.625613
75.0,-0.227537,-0.581852,0.624760
90.0,-0.040576,-0.624181,0.625499
105.0,0.128236,-0.618652,0.631803
120.0,0.293368,-0.561491,0.633512
135.0,0.422985,-0.476032,0.636807
150.0,0.534292,-0.346606,0.636870
165.0,0.610151,-0.191208,0.639409
180.0,0.643359,-0.012789,0.643486
195.0,0.619835,0.155328,0.639001
210.0,0.561321,0.293575,0.633457
225.0,0.487224,0.401812,0.631538
240.0,0.398002,0.489894,0.631190
255.0,0.287884,0.565801,0.634829
270.0,0.160868,0.616666,0.637303
285.0,0.003959,0.640988,0.641000
300.0,-0.183530,0.613770,0.640622
315.0,-0.355738,0.530223,0.638503
330.0,-0.491805,0.403930,0.636421
345.0,-0.583222,0.234743,0.628691
